,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,code_postal,prixm2
4267,23/11/2021,518650,Appartement,55,2,2.3606189,48.8354556,13,9430.0
4268,22/11/2021,417000,Appartement,47,2,2.3771663,48.8414775,12,8872.340425531915
4269,19/11/2021,863309,Appartement,72,3,2.3594245,48.8403477,5,11990.402777777777
4270,19/11/2021,420000,Appartement,45,2,2.3620372,48.8407114,5,9333.333333333334
4271,17/11/2021,665000,Appartement,78,4,2.3721641,48.8369714,13,8525.641025641025
4272,02/11/2021,282952,Appartement,25,1,2.3620372,48.8407114,5,11318.08
4273,28/10/2021,230000,Appartement,26,2,2.3720947,48.8369022,13,8846.153846153846
4274,28/10/2021,360000,Appartement,34,1,2.3595109,48.8401962,5,10588.235294117647
4275,27/10/2021,400000,Appartement,45,2,2.3620372,48.8407114,5,8888.888888888889
4276,26/10/2021,207000,Appartement,25,2,2.3720947,48.8369022,13,8280.0
4277,25/10/2021,297000,Appartement,29,2,2.358988,48.8357258,13,10241.379310344828
4278,22/10/2021,206600,Appartement,20,2,2.3699439,48.8443674,12,10330.0
4279,22/10/2021,300000,Appartement,25,1,2.3582424,48.8396001,5,12000.0
4280,22/10/2021,220000,Appartement,19,1,2.3634043,48.8425513,5,11578.947368421053
4281,21/10/2021,720000,Appartement,71,3,2.3616236,48.8355629,13,10140.845070422536
4282,20/10/2021,341205,Appartement,36,2,2.3725221,48.8371337,13,9477.916666666666
4283,19/10/2021,269400,Appartement,27,2,2.3699439,48.8443674,12,9977.777777777777
4284,14/10/2021,394200,Appartement,33,2,2.3620898,48.8408119,5,11945.454545454546
4285,14/10/2021,320000,Appartement,28,2,2.3581499,48.8372753,13,11428.57142857143
4286,14/10/2021,257100,Appartement,25,1,2.3758186,48.8419553,12,10284.0
4287,11/10/2021,270810,Appartement,24,1,2.3579376,48.8371081,13,11283.75
4288,08/10/2021,368500,Appartement,35,2,2.3623133,48.8410835,5,10528.57142857143
4289,29/09/2021,560000,Appartement,63,2,2.370072,48.8354226,13,8888.888888888889
4290,27/09/2021,300000,Appartement,30,1,2.3584457,48.8400138,5,10000.0
4291,28/06/2022,660000,Appartement,60,3,2.3735893,48.8479679,12,11000.0
4292,27/06/2022,660550,Appartement,61,2,2.3797875,48.8489912,12,10828.688524590163
4293,27/06/2022,995000,Appartement,86,5,2.3744043,48.8475749,12,11569.767441860466
4294,24/06/2022,365000,Appartement,48,2,2.378775,48.8476223,12,7604.166666666667
4295,24/06/2022,1048000,Appartement,87,4,2.3774575,48.8487775,12,12045.977011494253
4296,24/06/2022,450485,Appartement,45,2,2.373063,48.8475456,12,10010.777777777777
4297,24/06/2022,780000,Appartement,63,3,2.376085,48.8467554,12,12380.952380952382
4298,23/06/2022,220000,Appartement,20,1,2.3790105,48.8476218,12,11000.0
4299,23/06/2022,250000,Appartement,29,2,2.3802886,48.8487874,12,8620.689655172413
4300,23/06/2022,480800,Appartement,40,2,2.379888,48.8492876,12,12020.0
4301,21/06/2022,707500,Appartement,58,3,2.3719543,48.848469,12,12198.275862068966
4302,20/06/2022,188000,Appartement,19,1,2.3784044,48.849482,12,9894.736842105263
4303,13/06/2022,808450,Appartement,85,4,2.3733407,48.8463681,12,9511.176470588236
4304,13/06/2022,338000,Appartement,31,2,2.3792095,48.8452591,12,10903.225806451614
4305,13/06/2022,332000,Appartement,28,2,2.3773201,48.8476485,12,11857.142857142857
4306,10/06/2022,285000,Appartement,26,1,2.3777809,48.8484206,12,10961.538461538461
4307,10/06/2022,355000,Appartement,31,2,2.3793092,48.849523,12,11451.612903225807
4308,10/06/2022,337000,Appartement,27,1,2.3787775,48.8482741,12,12481.481481481482
4309,10/06/2022,1232000,Appartement,100,4,2.3745494,48.8492901,12,12320.0
4310,10/06/2022,685000,Appartement,66,2,2.3796058,48.8482886,12,10378.787878787878
4311,09/06/2022,660000,Appartement,64,3,2.3774482,48.8474296,12,10312.5
4312,07/06/2022,285000,Appartement,25,2,2.3775063,48.8475359,12,11400.0
4313,07/06/2022,320000,Appartement,39,1,2.3798418,48.8482909,12,8205.128205128205
4314,07/06/2022,221000,Appartement,21,1,2.377381,48.8494401,12,10523.809523809523
4315,03/06/2022,170000,Appartement,13,1,2.3795083,48.8462213,12,13076.923076923076
4316,02/06/2022,410000,Appartement,38,3,2.3797927,48.844723,12,10789.473684210527
4317,02/06/2022,755000,Appartement,74,4,2.3748523,48.8464192,12,10202.702702702703
4318,31/05/2022,1110000,Appartement,90,4,2.3743997,48.8470931,12,12333.333333333334
4319,31/05/2022,607000,Appartement,46,2,2.3774807,48.8480484,12,13195.652173913044
4320,24/05/2022,200000,Appartement,17,2,2.3749889,48.8472928,12,11764.70588235294
4321,20/05/2022,828530,Appartement,70,2,2.3797875,48.8489912,12,11836.142857142857
4322,19/05/2022,270000,Appartement,25,2,2.378527,48.84935,12,10800.0
4323,18/05/2022,499000,Appartement,42,2,2.3783832,48.8462432,12,11880.952380952382
4324,18/05/2022,398500,Appartement,35,1,2.3758456,48.8489703,12,11385.714285714286
4325,16/05/2022,251700,Appartement,19,1,2.3790105,48.8476218,12,13247.368421052632
4326,16/05/2022,438000,Appartement,40,2,2.3773241,48.8469615,12,10950.0
4327,10/05/2022,165950,Appartement,23,1,2.3802991,48.846436,12,7215.217391304348
4328,06/05/2022,1925000,Appartement,195,7,2.3740562,48.8466233,12,9871.794871794871
4329,05/05/2022,1140000,Appartement,105,5,2.3743997,48.8470931,12,10857.142857142857
4330,04/05/2022,375595,Appartement,24,2,2.3739987,48.8496262,12,15649.791666666666
4331,29/04/2022,330000,Appartement,24,1,2.3786982,48.8490595,12,13750.0
4332,28/04/2022,361000,Appartement,34,2,2.3731691,48.8462673,12,10617.64705882353
4333,26/04/2022,185000,Appartement,15,1,2.3795083,48.8462213,12,12333.333333333334
4334,25/04/2022,390000,Appartement,40,2,2.3727551,48.8472741,12,9750.0
4335,22/04/2022,240000,Appartement,23,1,2.3725698,48.8496046,12,10434.782608695652
4336,21/04/2022,518090,Appartement,45,3,2.390316,48.8380387,12,11513.111111111111
4337,14/04/2022,500000,Appartement,45,3,2.378718,48.844966,12,11111.111111111111
4338,13/04/2022,1020000,Appartement,100,4,2.3684286,48.8473639,12,10200.0
4339,12/04/2022,558780,Appartement,49,3,2.3730977,48.8465126,12,11403.673469387755
4340,11/04/2022,1000000,Appartement,123,5,2.3743997,48.8470931,12,8130.081300813008
4341,11/04/2022,1420000,Appartement,143,4,2.3716766,48.847394,12,9930.06993006993
4342,08/04/2022,1125000,Appartement,100,4,2.371323,48.8487017,12,11250.0
4343,04/04/2022,300000,Appartement,25,2,2.3699009,48.8493693,12,12000.0
4344,04/04/2022,710000,Appartement,56,3,2.3801306,48.844816,12,12678.57142857143
4345,31/03/2022,890000,Appartement,88,3,2.3655966,48.8494379,4,10113.636363636364
4346,30/03/2022,370000,Appartement,30,1,2.3715098,48.8473252,12,12333.333333333334
4347,30/03/2022,273000,Appartement,30,1,2.373063,48.8475456,12,9100.0
4348,30/03/2022,150000,Appartement,17,1,2.3783226,48.8485022,12,8823.529411764706
4349,28/06/2022,920000,Appartement,81,3,2.3728093,48.8536172,11,11358.024691358025
4350,28/06/2022,190000,Appartement,23,1,2.3765031,48.8527026,11,8260.869565217392
4351,27/06/2022,343000,Appartement,38,2,2.374023,48.8499627,12,9026.315789473685
4352,24/06/2022,317750,Appartement,29,2,2.3802634,48.8508268,11,10956.896551724138
4353,23/06/2022,750000,Appartement,59,3,2.374194,48.8525717,11,12711.864406779661
4354,20/06/2022,280000,Appartement,31,2,2.373736,48.8531673,11,9032.258064516129
4355,17/06/2022,167325,Appartement,14,1,2.3734436,48.8514259,12,11951.785714285714
4356,15/06/2022,225000,Appartement,20,1,2.3751254,48.854395,11,11250.0
4357,13/06/2022,685396,Appartement,57,3,2.3779425,48.8533661,11,12024.491228070176
4358,10/06/2022,698600,Appartement,44,2,2.378082,48.8499239,12,15877.272727272728
4359,10/06/2022,234500,Appartement,22,1,2.3797879,48.8533946,11,10659.09090909091
4360,08/06/2022,820800,Appartement,73,2,2.376659,48.8519196,11,11243.835616438357
4361,08/06/2022,428800,Appartement,34,2,2.373736,48.8531673,11,12611.764705882353
4362,07/06/2022,297800,Appartement,24,2,2.373819,48.8520694,11,12408.333333333334
4363,02/06/2022,125000,Appartement,13,1,2.3719522,48.8545656,11,9615.384615384615
4364,30/05/2022,330000,Appartement,29,3,2.3762472,48.8543883,11,11379.310344827587
4365,30/05/2022,257000,Appartement,25,1,2.3741889,48.8522667,11,10280.0
4366,30/05/2022,310000,Appartement,27,2,2.380114,48.8540301,11,11481.481481481482
4367,30/05/2022,200000,Appartement,15,1,2.3778647,48.8498232,12,13333.333333333334
4368,25/05/2022,295000,Appartement,26,1,2.3765031,48.8527026,11,11346.153846153846
4369,25/05/2022,650725,Appartement,56,3,2.3765031,48.8527026,11,11620.089285714286
4370,25/05/2022,380050,Appartement,31,1,2.3732476,48.8511594,12,12259.677419354839
4371,30/06/2022,579000,Appartement,47,2,2.3746813,48.8594886,11,12319.148936170213
4372,30/06/2022,345000,Appartement,30,2,2.3730852,48.8572619,11,11500.0
4373,29/06/2022,1050000,Appartement,116,6,2.3742041,48.856704,11,9051.724137931034
4374,27/06/2022,326000,Appartement,27,1,2.372849,48.8585994,11,12074.074074074075
4375,27/06/2022,838000,Appartement,67,3,2.3729555,48.8547838,11,12507.462686567163
4376,24/06/2022,1340000,Appartement,89,4,2.3726847,48.8548884,11,15056.1797752809
4377,24/06/2022,362000,Appartement,30,1,2.3741694,48.8588274,11,12066.666666666666
4378,22/06/2022,399430,Appartement,35,1,2.3729555,48.8547838,11,11412.285714285714
4379,21/06/2022,204150,Appartement,22,1,2.3771909,48.8593638,11,9279.545454545454
4381,20/06/2022,140000,Appartement,12,1,2.372849,48.8585994,11,11666.666666666666
4382,17/06/2022,250000,Appartement,25,1,2.3768497,48.8547654,11,10000.0
4383,17/06/2022,119000,Appartement,14,1,2.3761662,48.8591235,11,8500.0
4384,17/06/2022,144200,Appartement,17,1,2.3761662,48.8591235,11,8482.35294117647
4385,16/06/2022,538815,Appartement,49,2,2.3734338,48.8550023,11,10996.224489795919
4386,16/06/2022,190650,Appartement,16,1,2.3783334,48.8563353,11,11915.625
4387,14/06/2022,225200,Appartement,20,1,2.3777231,48.8594114,11,11260.0
4388,13/06/2022,654413,Appartement,60,3,2.3766474,48.8582746,11,10906.883333333333
4389,10/06/2022,190000,Appartement,17,1,2.372849,48.8585994,11,11176.470588235294
4390,10/06/2022,431400,Appartement,40,3,2.3764169,48.8595638,11,10785.0
4391,10/06/2022,400000,Appartement,37,2,2.3798622,48.8589484,11,10810.81081081081
4392,09/06/2022,158000,Appartement,17,1,2.3757501,48.8583518,11,9294.117647058823
4393,03/06/2022,253000,Appartement,30,1,2.3766717,48.8547121,11,8433.333333333334
4394,02/06/2022,244925,Appartement,20,1,2.3745259,48.8596351,11,12246.25
4395,02/06/2022,215000,Appartement,20,2,2.380114,48.8574346,11,10750.0
4396,02/06/2022,630000,Appartement,52,2,2.3788967,48.858349,11,12115.384615384615
4397,31/05/2022,810400,Appartement,78,4,2.3764169,48.8595638,11,10389.74358974359
4398,30/06/2022,210000,Appartement,25,1,2.3727185,48.8624181,11,8400.0
4399,30/06/2022,1384580,Appartement,113,4,2.3757743,48.8605723,11,12252.920353982301
4400,29/06/2022,134000,Appartement,10,1,2.3748579,48.86244,11,13400.0
4401,29/06/2022,530750,Appartement,65,2,2.3751226,48.8625603,11,8165.384615384615
4403,28/06/2022,185000,Appartement,14,1,2.379031,48.860081,10,13214.285714285714
4404,28/06/2022,436000,Appartement,40,3,2.3741502,48.8642627,11,10900.0
4405,24/06/2022,1000000,Appartement,100,4,2.3758685,48.8638237,10,10000.0
4406,24/06/2022,233500,Appartement,21,1,2.3751531,48.8599621,11,11119.047619047618
4407,24/06/2022,124000,Appartement,12,1,2.3742034,48.8621422,11,10333.333333333334
4408,24/06/2022,266000,Appartement,34,2,2.3799915,48.8615618,11,7823.529411764706
4409,23/06/2022,370000,Appartement,34,2,2.3731998,48.8641277,11,10882.35294117647
4410,23/06/2022,255500,Appartement,25,2,2.3793349,48.8605889,11,10220.0
4411,23/06/2022,450000,Appartement,32,2,2.3733539,48.8639723,11,14062.5
4412,22/06/2022,490000,Appartement,45,2,2.3739664,48.8644924,11,10888.888888888889
4413,17/06/2022,359200,Appartement,32,2,2.3728246,48.8632673,11,11225.0
4414,15/06/2022,608000,Appartement,52,3,2.3781994,48.86105,11,11692.307692307691
4415,10/06/2022,182470,Appartement,14,1,2.3793312,48.8626273,11,13033.57142857143
4416,10/06/2022,520000,Appartement,50,3,2.3753082,48.8621627,11,10400.0
4417,10/06/2022,960000,Appartement,82,4,2.3746003,48.8635321,11,11707.317073170732
4418,10/06/2022,318000,Appartement,30,2,2.3731998,48.8641277,11,10600.0
4419,10/06/2022,860000,Appartement,74,3,2.3720744,48.8611075,11,11621.621621621622
4420,09/06/2022,125350,Appartement,13,1,2.380283,48.8636021,11,9642.307692307691
4421,08/06/2022,352000,Appartement,26,2,2.3802629,48.8601883,11,13538.461538461539
4422,07/06/2022,95000,Appartement,13,1,2.3751531,48.8599621,11,7307.692307692308
4423,30/06/2022,525000,Appartement,49,3,2.3743944,48.8649427,11,10714.285714285714
4424,29/06/2022,349669,Appartement,40,2,2.3720675,48.8651374,11,8741.725
4425,29/06/2022,319100,Appartement,30,2,2.3768372,48.8678024,11,10636.666666666666
4426,29/06/2022,1033700,Appartement,95,4,2.3744164,48.8668127,11,10881.052631578947
4427,28/06/2022,190000,Appartement,21,1,2.3736966,48.8649347,11,9047.619047619048
4428,28/06/2022,100000,Appartement,12,1,2.3782402,48.8678415,11,8333.333333333334
4429,28/06/2022,390000,Appartement,33,2,2.3746924,48.8668902,11,11818.181818181818
4431,24/06/2022,371770,Appartement,25,2,2.3786479,48.8668562,11,14870.8
4432,23/06/2022,70000,Appartement,7,1,2.3731339,48.8673923,10,10000.0
4433,23/06/2022,120000,Appartement,11,1,2.3731339,48.8673923,10,10909.09090909091
4434,22/06/2022,359000,Appartement,33,2,2.3764453,48.8687643,11,10878.787878787878
4435,17/06/2022,256800,Appartement,24,1,2.3796755,48.8655819,11,10700.0
4436,16/06/2022,626200,Appartement,53,3,2.3789392,48.8661194,11,11815.094339622641
4437,15/06/2022,214000,Appartement,23,1,2.3728815,48.8650816,11,9304.347826086956
4438,14/06/2022,780000,Appartement,54,2,2.3740625,48.8671624,11,14444.444444444445
4439,14/06/2022,145000,Appartement,14,1,2.3746623,48.8666092,11,10357.142857142857
4440,30/06/2022,359988,Appartement,42,2,2.3786851,48.8733385,19,8571.142857142857
4441,30/06/2022,265080,Appartement,32,2,2.3780338,48.8706554,11,8283.75
4442,28/06/2022,377000,Appartement,43,3,2.3753843,48.8725859,10,8767.441860465116
4443,28/06/2022,692000,Appartement,87,4,2.3781488,48.874609,19,7954.022988505747
4444,27/06/2022,485000,Appartement,48,2,2.3798117,48.8738352,19,10104.166666666666
4446,22/06/2022,565000,Appartement,37,2,2.3797542,48.8742293,19,15270.27027027027
4447,15/06/2022,361975,Appartement,31,2,2.3783111,48.8698334,11,11676.612903225807
4448,30/06/2022,415000,Appartement,41,2,2.3759187,48.8785059,19,10121.951219512195
4449,23/06/2022,351500,Appartement,30,2,2.3743384,48.8747509,19,11716.666666666666
4450,17/06/2022,210000,Appartement,23,1,2.3746621,48.87628,19,9130.434782608696
4451,16/06/2022,510200,Appartement,53,2,2.3761481,48.8764317,19,9626.415094339623
4452,15/06/2022,490000,Appartement,51,2,2.3746621,48.87628,19,9607.843137254902
4453,15/06/2022,435000,Appartement,41,2,2.3759187,48.8785059,19,10609.756097560976
4454,14/06/2022,530000,Appartement,65,3,2.3785561,48.8749595,19,8153.846153846154
4455,13/06/2022,505000,Appartement,48,2,2.3750876,48.8785959,19,10520.833333333334
4457,10/06/2022,663000,Appartement,51,3,2.3771972,48.8776732,19,13000.0
4458,08/06/2022,613600,Appartement,71,3,2.376728,48.8748645,19,8642.25352112676
4459,07/06/2022,567600,Appartement,48,3,2.3596495,48.8750455,10,11825.0
4460,07/06/2022,240000,Appartement,18,2,2.3731968,48.8746053,10,13333.333333333334
4461,07/06/2022,735000,Appartement,91,4,2.3784439,48.8737327,19,8076.923076923077
4462,07/06/2022,140860,Appartement,12,1,2.3712829,48.8741403,10,11738.333333333334
4463,07/06/2022,310000,Appartement,35,2,2.3641458,48.8734331,10,8857.142857142857
4464,03/06/2022,250800,Appartement,25,1,2.3776132,48.8765516,19,10032.0
4465,03/06/2022,168000,Appartement,16,1,2.376604,48.87724,19,10500.0
4466,03/06/2022,260000,Appartement,24,2,2.3598067,48.8709889,10,10833.333333333334
4467,03/06/2022,384000,Appartement,47,3,2.3772162,48.8707413,11,8170.212765957447
4468,02/06/2022,1374650,Maison,112,6,2.3775736,48.8768653,19,12273.660714285714
4469,02/06/2022,460000,Appartement,43,2,2.3688222,48.8709296,10,10697.67441860465
4470,30/06/2022,656000,Appartement,76,3,2.3720708,48.8812908,19,8631.578947368422
4471,30/06/2022,1018500,Appartement,102,4,2.3731071,48.8806147,19,9985.29411764706
4472,29/06/2022,843000,Appartement,87,5,2.3792533,48.8836318,19,9689.655172413793
4473,27/06/2022,397856,Appartement,38,2,2.3725805,48.8813934,19,10469.894736842105
4474,22/06/2022,166000,Appartement,20,1,2.3772225,48.8845005,19,8300.0
4475,16/06/2022,661000,Appartement,75,3,2.3802033,48.8828494,19,8813.333333333334
4476,16/06/2022,485000,Appartement,42,2,2.3792533,48.8836318,19,11547.619047619048
4477,16/06/2022,344000,Appartement,32,2,2.3743182,48.8820282,19,10750.0
4478,14/06/2022,105000,Appartement,12,1,2.3730299,48.8822129,19,8750.0
4479,10/06/2022,482000,Appartement,55,4,2.3802416,48.8826716,19,8763.636363636364
4480,08/06/2022,452299,Appartement,45,2,2.3785877,48.884508,19,10051.08888888889
4481,07/06/2022,395000,Appartement,45,1,2.3731071,48.8806147,19,8777.777777777777
4482,01/06/2022,180000,Appartement,17,1,2.3757695,48.8786706,19,10588.235294117647
4483,31/05/2022,445000,Appartement,43,2,2.3744927,48.879011,19,10348.837209302326
4484,30/05/2022,200000,Appartement,28,1,2.3768564,48.8765217,19,7142.857142857143
4485,30/05/2022,440000,Appartement,56,3,2.3745197,48.8783488,19,7857.142857142857
4486,24/05/2022,215000,Appartement,25,1,2.3773833,48.8765498,19,8600.0
4487,24/05/2022,300000,Appartement,30,2,2.3788908,48.8842424,19,10000.0
4489,19/05/2022,467000,Appartement,58,4,2.3734858,48.875503,19,8051.724137931034
4490,18/05/2022,505631,Appartement,52,3,2.3732829,48.8844638,19,9723.673076923076
4491,18/05/2022,1000000,Appartement,100,4,2.3754386,48.8798643,19,10000.0
4492,29/06/2022,1050000,Appartement,105,5,2.3738498,48.8864627,19,10000.0
4493,28/06/2022,295000,Appartement,32,2,2.3725077,48.8868239,19,9218.75
4494,27/06/2022,554000,Appartement,71,3,2.378072,48.888759,19,7802.816901408451
4495,21/06/2022,160000,Appartement,17,1,2.3791285,48.8874196,19,9411.764705882353
4496,17/06/2022,349000,Appartement,36,2,2.376928,48.889467,19,9694.444444444445
4497,16/06/2022,175000,Appartement,17,1,2.3791114,48.8886473,19,10294.117647058823
4498,13/06/2022,498000,Appartement,62,3,2.376928,48.889467,19,8032.258064516129
4499,09/06/2022,694762,Appartement,65,4,2.378511,48.8853586,19,10688.646153846154
4500,08/06/2022,610000,Appartement,69,3,2.3762032,48.885206,19,8840.579710144928
4501,07/06/2022,124000,Appartement,12,1,2.375969,48.889009,19,10333.333333333334
4502,03/06/2022,631500,Appartement,64,3,2.3775396,48.8862348,19,9867.1875
4503,03/06/2022,395600,Appartement,35,1,2.3793349,48.8852147,19,11302.857142857143
4504,31/05/2022,405000,Appartement,53,2,2.3738843,48.8878034,19,7641.509433962264
4505,30/05/2022,487800,Appartement,60,3,2.3719472,48.8863856,19,8130.0
4506,20/05/2022,585000,Appartement,66,3,2.362472,48.8891802,18,8863.636363636364
4507,20/05/2022,480000,Appartement,45,2,2.3747898,48.8852136,19,10666.666666666666
4508,20/05/2022,493500,Appartement,52,3,2.3803189,48.8865377,19,9490.384615384615
4509,20/05/2022,421500,Appartement,53,2,2.3602937,48.8867571,19,7952.830188679245
4510,19/05/2022,365050,Appartement,44,2,2.3583139,48.8892344,18,8296.59090909091
4511,19/05/2022,333730,Appartement,42,2,2.3694844,48.8865766,19,7945.952380952381
4512,18/05/2022,473000,Appartement,56,2,2.3596447,48.8875637,18,8446.42857142857
4513,30/06/2022,543550,Appartement,70,3,2.374991,48.8924435,19,7765.0
4514,29/06/2022,250000,Appartement,25,1,2.3760435,48.8915016,19,10000.0
4515,29/06/2022,287000,Appartement,39,2,2.3740192,48.8937498,19,7358.974358974359
4516,27/06/2022,147000,Appartement,20,1,2.3727883,48.8913438,19,7350.0
